"tesi","Length","Diam","class","shoot","Tree","Length.node.","rank_node","normal_distance","median_distance","distance_abs","c","v","m","cl","nu","b","tot_buds","fate","new_shoots","from_","length2yo.cm.","length.newshoots","X.nodes2yo","c.1","v.1","m.1","cic.1","cl.1","B.1"
"AUTOR",42.6,5.5,"VLo",44,9,15,3,0.33,-5,5,0,0,0,1,1,0,1,"M",1,"PROL",1,"Sh",2,0,2,0,1,0,0
"AUTOR",42.6,5.5,"VLo",44,9,15,4,0.27,-4,4,1,1,0,0,0,0,3,"V",1,"SYL",1.5,"Sh",5,0,3,0,1,0,1
"AUTOR",42.6,5.5,"VLo",44,9,15,4,0.27,-4,4,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,4,0.27,-4,4,1,1,0,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,5,0.2,-3,3,0,0,0,1,2,0,1,"M",1,"PROL",2.5,"Sh",5,0,3,0,0,0,2
"AUTOR",42.6,5.5,"VLo",44,9,15,6,0.13,-2,2,0,0,0,0,0,0,1,"V",1,"PROL",3.8,"Sh",6,0,5,0,1,0,1
"AUTOR",42.6,5.5,"VLo",44,9,15,7,0.07,-1,1,0,0,0,1,2,0,1,"M",1,"PROL",2.7,"Sh",5,0,3,0,1,0,2
"AUTOR",42.6,5.5,"VLo",44,9,15,8,0,0,0,0,0,0,0,0,0,1,"M",1,"PROL",3.5,"Sh",5,0,4,0,1,0,1
"AUTOR",42.6,5.5,"VLo",44,9,15,9,0.07,1,1,0,0,0,1,3,0,1,"M",1,"PROL",3,"Sh",4,0,3,0,1,0,1
"AUTOR",42.6,5.5,"VLo",44,9,15,10,0.13,2,2,0,0,0,1,3,0,1,"M",1,"PROL",2.2,"Sh",4,0,2,0,1,0,2
"AUTOR",42.6,5.5,"VLo",44,9,15,11,0.2,3,3,0,0,0,1,3,0,1,"M",1,"PROL",1.7,"Sh",4,0,2,0,1,0,2
"AUTOR",42.6,5.5,"VLo",44,9,15,12,0.27,4,4,0,0,0,1,2,0,1,"M",1,"PROL",2,"Sh",4,0,2,0,1,0,2
"AUTOR",42.6,5.5,"VLo",44,9,15,13,0.33,5,5,0,0,0,0,0,0,1,"M",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,0,2,3,0,0,0,6,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,1,1,3,0,0,0,6,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,1,1,3,0,0,0,6,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,14,0.4,6,6,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42.6,5.5,"VLo",44,9,15,15,0.47,7,7,0,0,0,0,0,0,1,"V",1,"PROL",1.3,"Sh",3,1,2,0,0,0,1
"AUTOR",34,5.4,"Lo",45,9,13,1,0.46,-6,6,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",34,5.4,"Lo",45,9,13,2,0.38,-5,5,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",34,5.4,"Lo",45,9,13,3,0.31,-4,4,0,0,0,0,0,0,1,"M",1,"PROL",1,"Sh",4,0,2,0,0,0,2
"AUTOR",34,5.4,"Lo",45,9,13,4,0.23,-3,3,1,0,0,0,0,0,2,"V",1,"SYL",1,"Sh",4,0,1,0,1,0,3
"AUTOR",34,5.4,"Lo",45,9,13,4,0.23,-3,3,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",34,5.4,"Lo",45,9,13,5,0.15,-2,2,0,0,0,0,0,0,1,"V",1,"PROL",2.5,"Sh",5,1,2,0,1,0,2
"AUTOR",34,5.4,"Lo",45,9,13,6,0.08,-1,1,0,0,0,1,2,0,1,"M",1,"PROL",3.7,"Sh",4,0,3,0,1,0,1
"AUTOR",34,5.4,"Lo",45,9,13,7,0,0,0,0,0,0,1,2,0,1,"M",1,"PROL",3.7,"Sh",4,0,3,0,0,0,1
"AUTOR",34,5.4,"Lo",45,9,13,8,0.08,1,1,0,0,0,1,3,0,1,"M",1,"PROL",3.3,"Sh",5,0,3,0,0,0,2
"AUTOR",34,5.4,"Lo",45,9,13,9,0.15,2,2,0,0,0,1,3,0,1,"M",1,"PROL",2.5,"Sh",4,0,3,0,1,0,1
"AUTOR",34,5.4,"Lo",45,9,13,10,0.23,3,3,0,0,0,1,3,0,1,"M",1,"PROL",4,"Sh",5,0,3,0,1,0,1
"AUTOR",34,5.4,"Lo",45,9,13,11,0.31,4,4,0,0,0,1,4,0,1,"M",1,"PROL",3,"Sh",4,0,3,0,1,0,1
"AUTOR",34,5.4,"Lo",45,9,13,12,0.38,5,5,0,0,0,1,4,0,1,"M",1,"PROL",4.5,"Sh",5,0,3,0,1,0,2
"AUTOR",34,5.4,"Lo",45,9,13,13,0.46,6,6,0,0,1,0,0,0,2,"M",1,"PROL",3.1,"Sh",6,0,4,0,1,0,2
"AUTOR",34,5.4,"Lo",45,9,13,13,0.46,6,6,0,0,1,0,0,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,1,0.47,-9,9,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,2,0.42,-8,8,0,0,0,0,0,0,1,"M",1,"PROL",1.15,"Sh",4,0,2,0,1,0,2
"AUTOR",43,6.2,"VLo",46,9,19,3,0.37,-7,7,0,0,0,0,0,0,1,"B",1,"PROL",2.3,"Sh",5,0,2,0,1,0,3
"AUTOR",43,6.2,"VLo",46,9,19,4,0.32,-6,6,0,0,0,0,0,0,1,"M",1,"PROL",0.5,"Sh",3,0,1,0,0,0,2
"AUTOR",43,6.2,"VLo",46,9,19,5,0.26,-5,5,0,0,0,0,0,0,1,"M",1,"PROL",3,"Sh",5,0,4,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,6,0.21,-4,4,1,0,1,0,0,0,3,"M",1,"SYL",3,"Sh",6,0,5,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,6,0.21,-4,4,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,6,0.21,-4,4,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,7,0.16,-3,3,0,0,0,0,0,0,1,"V",1,"PROL",1,"Sh",4,0,2,0,1,0,2
"AUTOR",43,6.2,"VLo",46,9,19,8,0.11,-2,2,0,0,0,0,0,0,1,"M",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",43,6.2,"VLo",46,9,19,9,0.05,-1,1,0,0,0,0,0,0,1,"M",1,"PROL",2.7,"Sh",5,0,4,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,10,0,0,0,0,0,0,0,0,0,1,"M",1,"PROL",3.3,"Sh",5,0,3,0,1,0,2
"AUTOR",43,6.2,"VLo",46,9,19,11,0.05,1,1,1,2,0,0,0,0,4,"M",1,"SYL",0.8,"Sh",2,0,1,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,11,0.05,1,1,1,1,1,0,0,0,4,"V",1,"SYL",2.4,"Sh",4,1,4,0,0,0,1
"AUTOR",43,6.2,"VLo",46,9,19,11,0.05,1,1,1,1,1,0,0,0,4,"V",1,"SYL",0.8,"Sh",3,0,2,0,0,0,1
"AUTOR",43,6.2,"VLo",46,9,19,11,0.05,1,1,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,12,0.11,2,2,0,0,0,0,0,0,1,"V",1,"PROL",2.4,"Sh",6,1,3,0,2,0,1
"AUTOR",43,6.2,"VLo",46,9,19,13,0.16,3,3,0,0,0,0,0,0,1,"M",1,"PROL",1.8,"Sh",1,0,0,0,1,0,0
"AUTOR",43,6.2,"VLo",46,9,19,14,0.21,4,4,0,0,0,0,0,0,1,"V",1,"PROL",3.5,"Sh",5,0,3,0,0,0,2
"AUTOR",43,6.2,"VLo",46,9,19,15,0.26,5,5,1,0,0,0,0,0,2,"V",1,"SYL",0.8,"Sh",3,0,1,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,15,0.26,5,5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,16,0.32,6,6,0,0,0,0,0,0,1,"M",1,"PROL",2.4,"Sh",4,0,3,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,17,0.37,7,7,0,0,0,0,0,0,1,"M",1,"PROL",0.8,"Sh",2,0,1,0,1,0,1
"AUTOR",43,6.2,"VLo",46,9,19,18,0.42,8,8,0,0,0,0,0,0,1,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",43,6.2,"VLo",46,9,19,19,0.47,9,9,0,0,0,0,0,0,1,"V",1,"PROL",3.5,"Sh",5,1,3,0,3,0,0
"AUTOR",52,7.36,"VLo",47,9,20,1,0.48,-9.5,9.5,0,0,0,0,0,0,1,"V",1,"PROL",1.8,"Sh",4,0,3,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,2,0.42,-8.5,8.5,0,0,0,0,0,0,1,"B",1,"PROL",1.8,"Sh",4,0,3,0,0,0,1
"AUTOR",52,7.36,"VLo",47,9,20,3,0.38,-7.5,7.5,0,0,0,0,0,0,1,"B",1,"PROL",3.3,"Sh",6,0,5,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,4,0.32,-6.5,6.5,0,0,0,0,0,0,1,"B",1,"PROL",2.8,"Sh",1,0,0,0,1,0,0
"AUTOR",52,7.36,"VLo",47,9,20,5,0.28,-5.5,5.5,0,0,0,1,4,0,1,"M",1,"PROL",0.5,"Sh",2,0,2,0,0,0,1
"AUTOR",52,7.36,"VLo",47,9,20,6,0.22,-4.5,4.5,0,0,1,1,3,0,2,"M",1,"PROL",3,"Sh",5,0,3,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,6,0.22,-4.5,4.5,0,0,1,0,0,0,2,"M",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",52,7.36,"VLo",47,9,20,7,0.17,-3.5,3.5,1,2,0,0,0,0,4,"V",1,"SYL",0.5,"Sh",3,0,1,1,0,0,2
"AUTOR",52,7.36,"VLo",47,9,20,7,0.17,-3.5,3.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,7,0.17,-3.5,3.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,7,0.17,-3.5,3.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,8,0.12,-2.5,2.5,0,0,0,1,4,0,1,"M",1,"PROL",2,"Sh",5,1,3,0,0,0,1
"AUTOR",52,7.36,"VLo",47,9,20,9,0.07,-1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",2.5,"Sh",5,0,3,1,0,0,2
"AUTOR",52,7.36,"VLo",47,9,20,10,0.03,-0.5,0.5,1,2,0,0,0,0,4,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",52,7.36,"VLo",47,9,20,10,0.03,-0.5,0.5,1,2,0,0,0,0,4,"V",1,"SYL",1,"Sh",3,0,2,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,10,0.03,-0.5,0.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,10,0.03,-0.5,0.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,11,0.03,0.5,0.5,0,0,0,0,0,0,1,"M",1,"PROL",2.3,"Sh",5,0,43,0,1,0,2
"AUTOR",52,7.36,"VLo",47,9,20,12,0.07,1.5,1.5,1,2,0,1,2,0,4,"M",1,"SYL",0.5,"Sh",1,0,2,0,1,0,0
"AUTOR",52,7.36,"VLo",47,9,20,12,0.07,1.5,1.5,1,1,1,0,0,0,4,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",52,7.36,"VLo",47,9,20,12,0.07,1.5,1.5,1,1,1,0,0,0,4,"V",1,"SYL",1,"Sh",3,0,2,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,12,0.07,1.5,1.5,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,13,0.12,2.5,2.5,0,0,0,0,0,0,1,"V",1,"PROL",2.5,"Sh",5,0,3,0,1,0,2
"AUTOR",52,7.36,"VLo",47,9,20,14,0.17,3.5,3.5,0,0,1,1,3,0,2,"M",1,"PROL",0.8,"Sh",1,0,0,0,1,0,0
"AUTOR",52,7.36,"VLo",47,9,20,14,0.17,3.5,3.5,0,0,1,0,0,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,15,0.22,4.5,4.5,0,0,0,1,3,0,1,"M",1,"PROL",2,"Sh",1,0,0,0,1,0,0
"AUTOR",52,7.36,"VLo",47,9,20,16,0.28,5.5,5.5,1,1,0,1,3,0,3,"M",1,"SYL",1.2,"Sh",3,0,2,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,16,0.28,5.5,5.5,0,1,1,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,16,0.28,5.5,5.5,1,0,1,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,17,0.32,6.5,6.5,0,0,0,1,2,0,1,"M",1,"PROL",1.2,"Sh",4,0,3,0,1,0,1
"AUTOR",52,7.36,"VLo",47,9,20,18,0.38,7.5,7.5,0,0,0,1,4,0,1,"M",1,"PROL",1.8,"Sh",4,0,2,0,1,0,2
"AUTOR",52,7.36,"VLo",47,9,20,19,0.42,8.5,8.5,0,1,3,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,19,0.42,8.5,8.5,1,0,3,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,19,0.42,8.5,8.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,19,0.42,8.5,8.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,19,0.42,8.5,8.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",52,7.36,"VLo",47,9,20,20,0.48,9.5,9.5,0,0,0,0,0,0,1,"M",1,"PROL",3.4,"Sh",5,4,4,0,1,0,1
"AUTOR",4.5,2.6,"Sh",48,9,6,1,0.42,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,2,0.25,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,3,0.08,-0.5,0.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,4,0.08,0.5,0.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,5,0.25,1.5,1.5,1,0,2,0,0,0,4,"V",1,"SYL",1,"Sh",4,0,2,0,0,1,1
"AUTOR",4.5,2.6,"Sh",48,9,6,5,0.25,1.5,1.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,5,0.25,1.5,1.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,5,0.25,1.5,1.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",48,9,6,6,0.42,2.5,2.5,0,0,0,2,5,0,1,"M",1,"PROL",1.5,"Sh",4,0,2,0,0,1,1
"AUTOR",25,4.52,"Lo",49,9,12,1,0.46,-5.5,5.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,2,0.38,-4.5,4.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,3,0.29,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,4,0.21,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,5,0.12,-1.5,1.5,1,1,0,0,0,0,3,"V",1,"SYL",1.8,"Sh",5,0,2,0,0,0,3
"AUTOR",25,4.52,"Lo",49,9,12,5,0.12,-1.5,1.5,1,1,0,0,0,0,3,"V",1,"SYL",0.5,"Sh",3,0,1,0,0,0,2
"AUTOR",25,4.52,"Lo",49,9,12,5,0.12,-1.5,1.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,6,0.04,-0.5,0.5,0,0,0,1,1,0,1,"M",1,"PROL",0.5,"Sh",2,0,1,1,1,0,0
"AUTOR",25,4.52,"Lo",49,9,12,7,0.04,0.5,0.5,1,1,1,0,0,0,4,"M",1,"SYL",1.5,"Sh",3,0,1,1,1,0,1
"AUTOR",25,4.52,"Lo",49,9,12,7,0.04,0.5,0.5,1,0,2,0,0,0,4,"V",1,"SYL",1.5,"Sh",4,1,2,0,0,0,2
"AUTOR",25,4.52,"Lo",49,9,12,7,0.04,0.5,0.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,7,0.04,0.5,0.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,8,0.12,1.5,1.5,0,0,0,1,1,0,1,"M",1,"PROL",3.5,"Sh",6,0,3,0,1,0,3
"AUTOR",25,4.52,"Lo",49,9,12,9,0.21,2.5,2.5,0,0,0,1,3,0,1,"M",1,"PROL",1.5,"Sh",4,0,2,0,1,0,2
"AUTOR",25,4.52,"Lo",49,9,12,10,0.29,3.5,3.5,0,0,0,1,4,0,1,"M",1,"PROL",3.5,"Sh",6,0,4,0,1,0,2
"AUTOR",25,4.52,"Lo",49,9,12,11,0.38,4.5,4.5,0,0,0,0,0,0,1,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",25,4.52,"Lo",49,9,12,12,0.46,5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",2,"Sh",6,1,2,0,2,0,2
"AUTOR",19,3.8,"Me",50,9,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,4,0.06,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",1.5,"Sh",4,0,1,1,0,0,2
"AUTOR",19,3.8,"Me",50,9,8,5,0.06,0.5,0.5,1,0,1,1,3,0,3,"M",1,"SYL",1.5,"Sh",4,0,2,0,1,0,2
"AUTOR",19,3.8,"Me",50,9,8,5,0.06,0.5,0.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,5,0.06,0.5,0.5,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,6,0.19,1.5,1.5,0,0,0,1,4,0,1,"M",1,"PROL",3.4,"Sh",5,0,4,0,1,0,1
"AUTOR",19,3.8,"Me",50,9,8,7,0.31,2.5,2.5,1,0,0,1,2,0,2,"M",1,"SYL",1,"Sh",1,0,0,0,1,0,0
"AUTOR",19,3.8,"Me",50,9,8,7,0.31,2.5,2.5,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",19,3.8,"Me",50,9,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",1,"Sh",4,0,3,0,0,0,1
"AUTOR",4.5,2.6,"Sh",51,9,4,1,0.38,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",51,9,4,2,0.12,-0.5,0.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",51,9,4,3,0.12,0.5,0.5,0,0,0,0,0,0,1,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.5,2.6,"Sh",51,9,4,4,0.38,1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",2.2,"Sh",6,0,1,3,4,0,1
"AUTOR",2,2.8,"Sh",52,9,2,1,0.25,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",3,0,1,0,0,0,2
"AUTOR",2,2.8,"Sh",52,9,2,2,0.25,0.5,0.5,0,0,0,0,0,0,1,"M",1,"PROL",6,"Me",6,0,3,0,1,0,3
"AUTOR",54,5.64,"VLo",53,9,15,1,0.47,-7,7,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.64,"VLo",53,9,15,2,0.4,-6,6,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",54,5.64,"VLo",53,9,15,3,0.33,-5,5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.64,"VLo",53,9,15,4,0.27,-4,4,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.64,"VLo",53,9,15,5,0.2,-3,3,0,0,0,0,0,0,1,"M",1,"PROL",3.5,"Sh",7,0,3,0,1,0,4
"AUTOR",54,5.64,"VLo",53,9,15,6,0.13,-2,2,0,0,1,0,0,0,2,"C",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",54,5.64,"VLo",53,9,15,6,0.13,-2,2,1,0,0,1,1,0,2,"M",1,"SYL",2,"Sh",4,0,2,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,7,0.07,-1,1,0,0,0,1,3,0,1,"M",1,"PROL",5,"Sh",5,0,4,0,1,0,1
"AUTOR",54,5.64,"VLo",53,9,15,8,0,0,0,0,0,0,1,4,0,1,"M",1,"PROL",2.2,"Sh",6,0,4,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,9,0.07,1,1,0,0,0,1,3,0,1,"M",1,"PROL",3.7,"Sh",6,0,4,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,10,0.13,2,2,0,0,0,1,3,0,1,"M",1,"PROL",2.6,"Sh",4,0,2,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,11,0.2,3,3,0,0,0,1,4,0,1,"M",1,"PROL",2.8,"Sh",5,0,3,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,12,0.27,4,4,0,0,0,1,5,0,1,"M",1,"PROL",4,"Sh",6,0,4,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,13,0.33,5,5,0,0,0,1,4,0,1,"M",1,"PROL",2.5,"Sh",5,0,3,0,1,0,2
"AUTOR",54,5.64,"VLo",53,9,15,14,0.4,6,6,0,0,0,1,5,0,1,"M",1,"PROL",2.8,"Sh",5,0,4,0,1,0,1
"AUTOR",54,5.64,"VLo",53,9,15,15,0.47,7,7,0,0,0,1,4,0,1,"M",1,"PROL",1,"Sh",5,0,2,0,0,0,3
"AUTOR",8.5,3.52,"Me",54,9,7,1,0.43,-3,3,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",3,0,2,0,0,0,1
"AUTOR",8.5,3.52,"Me",54,9,7,2,0.29,-2,2,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",8.5,3.52,"Me",54,9,7,3,0.14,-1,1,0,0,0,1,3,0,1,"M",1,"PROL",3.2,"Sh",6,0,3,0,1,0,3
"AUTOR",8.5,3.52,"Me",54,9,7,4,0,0,0,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,5,0.14,1,1,1,1,2,0,0,0,5,"V",1,"SYL",2,"Sh",5,0,2,1,0,0,2
"AUTOR",8.5,3.52,"Me",54,9,7,5,0.14,1,1,1,1,2,0,0,0,5,"V",1,"SYL",1.5,"Sh",4,0,2,0,0,0,2
"AUTOR",8.5,3.52,"Me",54,9,7,5,0.14,1,1,0,2,2,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
